,target,Categories,Nfreq,Vfreq,logfreq,NVratio,Ncount,Nmass,Vditrans,Vtrans,Vintrans,Nmorph,NPrel,Nonerel,NPOnlyrel,MorphStatus
15991,pamper,['verb'],0,40,1.61278385672,0.0243902439024,False,False,False,True,False,1,0.657678,0.104124,0.495469,monomorphemic
16081,premeditate,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,1,0.713619,0.286371,0.646645,complex
16094,rubber-stamp,['verb'],0,14,1.17609125906,0.0666666666667,False,False,False,True,False,1,0.849191,0.0,0.68909,zero_derivation
16145,restructure,['verb'],0,67,1.83250891271,0.0147058823529,False,False,False,True,False,1,0.774989,0.142659,0.574981,complex
16264,overplay,['verb'],0,11,1.07918124605,0.0833333333333,False,False,False,True,False,1,0.895981,0.104019,0.791962,complex
16327,behove,['verb'],0,13,1.14612803568,0.0714285714286,False,False,False,True,False,0,0.465114,0.0,0.348834,may_include_a_root
16340,habituate,['verb'],0,6,0.845098040014,0.142857142857,False,False,False,True,False,1,0.536226,0.202896,0.304345,complex
16346,evaluate,['verb'],0,151,2.18184358794,0.00657894736842,False,False,False,True,False,1,0.650295,0.114674,0.398276,complex
16371,outnumber,['verb'],0,87,1.94448267215,0.0113636363636,False,False,False,True,False,2,0.77758,0.116994,0.504337,complex
16381,populate,['verb'],0,100,2.00432137378,0.00990099009901,False,False,False,True,False,0,0.630009,0.170977,0.403222,obscure
16454,immure,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,0,0.527778,0.194444,0.194444,obscure
16470,forgo,['verb'],0,90,1.95904139232,0.010989010989,False,False,False,True,False,0,1.0,0.0,0.851768,obscure
16537,reline,['verb'],0,1,0.301029995664,0.5,False,False,False,True,False,1,0.486486,0.351351,0.351351,complex
16570,predecease,['verb'],0,4,0.698970004336,0.2,False,False,False,True,False,1,1.0,0.0,0.714286,complex
16577,repel,['verb'],0,79,1.90308998699,0.0125,False,False,False,True,False,0,1.0,0.0,0.735134,may_include_a_root
16644,deplore,['verb'],0,128,2.1105897103,0.0077519379845,False,False,False,True,False,0,0.728203,0.047564,0.559193,may_include_a_root
16656,foment,['verb'],0,6,0.845098040014,0.142857142857,False,False,False,True,False,1,1.0,0.0,0.644105,monomorphemic
16688,enshrine,['verb'],0,44,1.65321251378,0.0222222222222,False,False,False,True,False,1,0.748369,0.041546,0.47122,complex
16770,attach,['verb'],0,878,2.94398887507,0.00113765642776,False,False,False,True,False,1,0.611895,0.221148,0.382143,monomorphemic
16789,spurn,['verb'],0,44,1.65321251378,0.0222222222222,False,False,False,True,False,1,0.99999,0.0,0.766564,monomorphemic
16834,demist,['verb'],0,1,0.301029995664,0.5,False,False,False,True,False,1,,,,complex
16847,eject,['verb'],0,60,1.78532983501,0.016393442623,False,False,False,True,False,0,0.73828,0.128023,0.381417,obscure
16869,wreak,['verb'],0,24,1.39794000867,0.04,False,False,False,True,False,1,0.932153,0.0,0.477876,monomorphemic
16910,unearth,['verb'],0,46,1.67209785794,0.0212765957447,False,False,False,True,False,1,0.799735,0.106412,0.530072,complex
16930,bemoan,['verb'],0,15,1.20411998266,0.0625,False,False,False,True,False,1,0.999991,0.0,0.848744,complex
16936,thank,['verb'],0,2063,3.31470969296,0.000484496124031,False,False,False,True,False,1,0.875886,0.044681,0.647517,monomorphemic
16993,backcomb,['verb'],0,1,0.301029995664,0.5,False,False,False,True,False,1,0.380952,0.523809,0.190476,complex
16998,backdate,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,1,0.753197,0.0,0.340419,complex
17013,absorb,['verb'],0,679,2.83250891271,0.00147058823529,False,False,False,True,False,0,0.819852,0.107429,0.577352,may_include_a_root
17031,mottle,['verb'],0,15,1.20411998266,0.0625,False,False,False,True,False,1,0.60606,0.242424,0.454545,monomorphemic
17120,epitomize,['verb'],0,28,1.4623979979,0.0344827586207,False,False,False,True,False,1,0.719101,0.11985,0.449438,complex
17209,appoint,['verb'],0,465,2.66838591669,0.00214592274678,False,False,False,True,False,0,0.698156,0.0,0.270349,obscure
17242,affect,['verb'],0,1323,3.1218879851,0.000755287009063,False,False,False,True,False,0,0.882751,0.04278,0.675556,may_include_a_root
17311,dehumanize,['verb'],0,29,1.47712125472,0.0333333333333,False,False,False,True,False,1,0.673684,0.326316,0.615789,complex
17351,impersonate,['verb'],0,22,1.36172783602,0.0434782608696,False,False,False,True,False,1,0.955814,0.0,0.78603,complex
17354,endow,['verb'],0,112,2.05307844348,0.00884955752212,False,False,False,True,False,0,0.804798,0.043479,0.387971,obscure
17389,summarize,['verb'],0,146,2.16731733475,0.00680272108844,False,False,False,True,False,1,0.641838,0.250034,0.430895,complex
17402,ensnare,['verb'],0,10,1.04139268516,0.0909090909091,False,False,False,True,False,1,0.677804,0.114559,0.420048,complex
17474,bestow,['verb'],0,87,1.94448267215,0.0113636363636,False,False,False,True,False,1,0.78272,0.086297,0.302756,complex
17477,over-emphasize,['verb'],0,9,1.0,0.1,False,False,False,True,False,1,0.999999,0.0,0.862069,complex
17496,domesticate,['verb'],0,70,1.85125834872,0.0140845070423,False,False,False,True,False,1,0.696969,0.220779,0.502164,complex
17508,synthesize,['verb'],0,51,1.71600334363,0.0192307692308,False,False,False,True,False,1,0.78695,0.13058,0.512694,complex
17549,legalize,['verb'],0,39,1.60205999133,0.025,False,False,False,True,False,1,0.942075,0.0,0.763845,complex
17554,espouse,['verb'],0,43,1.64345267649,0.0227272727273,False,False,False,True,False,0,0.695907,0.186897,0.501197,may_include_a_root
17581,scarify,['verb'],0,4,0.698970004336,0.2,False,False,False,True,False,1,0.500001,0.346154,0.384616,complex
17640,braze,['verb'],0,4,0.698970004336,0.2,False,False,False,True,False,1,0.99999,1e-05,0.66666,monomorphemic
17670,juxtapose,['verb'],0,10,1.04139268516,0.0909090909091,False,False,False,True,False,0,0.806212,0.100487,0.380379,may_include_a_root
17676,bemuse,['verb'],0,6,0.845098040014,0.142857142857,False,False,False,True,False,1,0.502825,0.282486,0.234463,complex
17678,redeploy,['verb'],0,10,1.04139268516,0.0909090909091,False,False,False,True,False,1,0.79421,1e-05,0.388602,complex
17682,excavate,['verb'],0,80,1.90848501888,0.0123456790123,False,False,False,True,False,0,0.475652,0.236795,0.368451,obscure
17689,discommode,['verb'],0,3,0.602059991328,0.25,False,False,False,True,False,0,0.50001,0.0,2e-05,obscure
17792,identify,['verb'],0,1223,3.08778141781,0.000816993464052,False,False,False,True,False,1,0.824182,0.10215,0.494105,complex
17850,beget,['verb'],0,38,1.59106460703,0.025641025641,False,False,False,True,False,1,0.901639,0.098361,0.842623,complex
17861,etiolate,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,0,,,,obscure
17882,motivate,['verb'],0,187,2.27415784926,0.00531914893617,False,False,False,True,False,1,0.674419,0.074098,0.405501,complex
17899,unseat,['verb'],0,11,1.07918124605,0.0833333333333,False,False,False,True,False,1,1.0,0.0,0.79,complex
17933,delete,['verb'],0,37,1.57978359662,0.0263157894737,False,False,False,True,False,0,0.779603,0.12224,0.449815,obscure
17971,assume,['verb'],0,1968,3.29424571614,0.000507872016252,False,False,False,True,False,0,0.335508,0.107535,0.245011,may_include_a_root
17979,befriend,['verb'],0,38,1.59106460703,0.025641025641,False,False,False,True,False,1,0.650897,0.258948,0.514592,complex
17985,invent,['verb'],0,594,2.77451696573,0.00168067226891,False,False,False,True,False,0,0.790397,0.127251,0.55186,may_include_a_root
17994,misread,['verb'],0,26,1.43136376416,0.037037037037,False,False,False,True,False,1,0.848576,0.151424,0.775113,complex
18055,detest,['verb'],0,109,2.04139268516,0.00909090909091,False,False,False,True,False,0,0.592406,0.165078,0.474964,obscure
18083,encode,['verb'],0,16,1.23044892138,0.0588235294118,False,False,False,True,False,1,0.827866,0.097015,0.497906,complex
18150,relinquish,['verb'],0,81,1.91381385238,0.0121951219512,False,False,False,True,False,0,0.793977,0.109879,0.54362,obscure
18157,disembowel,['verb'],0,18,1.27875360095,0.0526315789474,False,False,False,True,False,1,0.708634,0.150975,0.543175,complex
18163,verify,['verb'],0,68,1.83884909074,0.0144927536232,False,False,False,True,False,0,0.872425,0.049921,0.620841,obscure
18212,relive,['verb'],0,52,1.7242758696,0.0188679245283,False,False,False,True,False,1,0.863351,0.136628,0.740857,complex
18279,infiltrate,['verb'],0,73,1.86923171973,0.0135135135135,False,False,False,True,False,1,0.642236,0.236581,0.504014,complex
18297,tantalize,['verb'],0,40,1.61278385672,0.0243902439024,False,False,False,True,False,1,0.770252,0.132347,0.527451,complex
18331,typeset,['verb'],0,4,0.698970004336,0.2,False,False,False,True,False,1,0.492386,0.431472,0.395939,complex
18338,usurp,['verb'],0,49,1.69897000434,0.02,False,False,False,True,False,1,1.0,0.0,0.779095,monomorphemic
18351,machinate,['verb'],0,1,0.301029995664,0.5,False,False,False,True,False,1,,,,complex
18440,certify,['verb'],0,32,1.51851393988,0.030303030303,False,False,False,True,False,1,0.482536,0.030717,0.214218,complex
18455,bespeak,['verb'],0,10,1.04139268516,0.0909090909091,False,False,False,True,False,1,0.996875,0.0,0.884375,complex
18468,compile,['verb'],0,98,1.9956351946,0.010101010101,False,False,False,True,False,1,0.592527,0.201222,0.401313,monomorphemic
18497,munch,['verb'],0,85,1.93449845124,0.0116279069767,False,False,False,True,False,1,0.475711,0.235871,0.364151,monomorphemic
18535,eviscerate,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,1,0.845771,0.154229,0.691542,complex
18554,terrorize,['verb'],0,50,1.7075701761,0.0196078431373,False,False,False,True,False,1,0.875275,0.124724,0.659574,complex
18648,rewire,['verb'],0,4,0.698970004336,0.2,False,False,False,True,False,1,0.800002,0.199998,0.607401,complex
18713,represent,['verb'],0,1829,3.26245108973,0.000546448087432,False,False,False,True,False,1,0.859332,0.094725,0.756625,complex
18767,misrepresent,['verb'],0,31,1.50514997832,0.03125,False,False,False,True,False,1,1.0,0.0,0.805416,complex
18782,ingratiate,['verb'],0,16,1.23044892138,0.0588235294118,False,False,False,True,False,0,1.0,0.0,0.27686,obscure
18802,fatten,['verb'],0,84,1.92941892571,0.0117647058824,False,False,False,True,False,1,0.617638,0.231701,0.427212,complex
18808,prejudge,['verb'],0,6,0.845098040014,0.142857142857,False,False,False,True,False,1,0.859367,0.11607,0.747761,complex
18822,codify,['verb'],0,19,1.30102999566,0.05,False,False,False,True,False,1,0.73024,0.142612,0.513745,complex
18881,coax,['verb'],0,88,1.94939000664,0.0112359550562,False,False,False,True,False,1,0.713316,0.032627,0.372042,monomorphemic
18918,detach,['verb'],0,99,2.0,0.01,False,False,False,True,False,0,0.723867,0.122859,0.405277,obscure
18952,avenge,['verb'],0,58,1.77085201164,0.0169491525424,False,False,False,True,False,0,0.505151,0.208358,0.310539,may_include_a_root
18968,recast,['verb'],0,10,1.04139268516,0.0909090909091,False,False,False,True,False,1,0.842365,0.157635,0.477833,complex
18969,omit,['verb'],0,171,2.23552844691,0.00581395348837,False,False,False,True,False,0,0.634149,0.365811,0.634149,may_include_a_root
19085,prearrange,['verb'],0,20,1.32221929473,0.047619047619,False,False,False,True,False,1,0.771076,0.168673,0.542163,complex
19096,inaugurate,['verb'],0,30,1.49136169383,0.0322580645161,False,False,False,True,False,1,0.693508,0.170097,0.506246,complex
19183,bilk,['verb'],0,2,0.47712125472,0.333333333333,False,False,False,True,False,1,1.0,0.0,0.731868,monomorphemic
19213,emphasize,['verb'],0,664,2.8228216453,0.0015037593985,False,False,False,True,False,1,0.56045,0.170678,0.543469,complex
19228,halve,['verb'],0,83,1.92427928606,0.0119047619048,False,False,False,True,False,1,0.589961,0.183006,0.38255,zero_derivation
19293,impeach,['verb'],0,10,1.04139268516,0.0909090909091,False,False,False,True,False,0,1.0,0.0,0.786755,may_include_a_root
19453,homogenize,['verb'],0,20,1.32221929473,0.047619047619,False,False,False,True,False,0,0.730769,0.269231,0.638461,obscure
19478,overhear,['verb'],0,109,2.04139268516,0.00909090909091,False,False,False,True,False,2,0.586742,0.11933,0.443498,complex
19490,intercept,['verb'],0,93,1.9731278536,0.0106382978723,False,False,False,True,False,0,0.573474,0.229583,0.424707,obscure
19497,resurrect,['verb'],0,39,1.60205999133,0.025,False,False,False,True,False,0,0.714815,0.12963,0.445536,obscure
19520,overbear,['verb'],0,3,0.602059991328,0.25,False,False,False,True,False,1,0.589743,0.25641,0.487179,complex
19525,underplay,['verb'],0,10,1.04139268516,0.0909090909091,False,False,False,True,False,1,0.818181,0.131819,0.727272,complex
19570,nullify,['verb'],0,29,1.47712125472,0.0333333333333,False,False,False,True,False,1,1.0,0.0,0.737673,complex
19632,fondle,['verb'],0,68,1.83884909074,0.0144927536232,False,False,False,True,False,1,0.652913,0.213372,0.503916,monomorphemic
19638,ret,['verb'],0,9,1.0,0.1,False,False,False,True,False,1,0.086975,0.913025,0.086955,monomorphemic
19671,retain,['verb'],0,706,2.8494194138,0.001414427157,False,False,False,True,False,1,0.813333,0.0,0.46805,monomorphemic
19681,betroth,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,1,0.719355,0.229032,0.419355,complex
19695,regurgitate,['verb'],0,11,1.07918124605,0.0833333333333,False,False,False,True,False,0,0.684874,0.193277,0.491597,obscure
19765,outlive,['verb'],0,35,1.55630250077,0.0277777777778,False,False,False,True,False,1,1.0,0.0,0.99999,complex
19846,commend,['verb'],0,78,1.89762709129,0.0126582278481,False,False,False,True,False,1,0.955398,0.044602,0.470895,monomorphemic
19893,portray,['verb'],0,157,2.19865708695,0.00632911392405,False,False,False,True,False,0,0.884686,0.052234,0.429466,may_include_a_root
19913,besmirch,['verb'],0,1,0.301029995664,0.5,False,False,False,True,False,1,1.0,0.0,0.772455,complex
19914,retard,['verb'],0,28,1.4623979979,0.0344827586207,False,False,False,True,False,0,0.825574,0.174416,0.689918,may_include_a_root
19921,publicize,['verb'],0,130,2.11727129566,0.00763358778626,False,False,False,True,False,1,0.709374,0.200059,0.560739,complex
19974,corroborate,['verb'],0,39,1.60205999133,0.025,False,False,False,True,False,0,0.871811,0.051432,0.544203,obscure
20081,excite,['verb'],0,207,2.31806333496,0.00480769230769,False,False,False,True,False,0,0.804955,0.084488,0.535304,may_include_a_root
20089,overtax,['verb'],0,10,1.04139268516,0.0909090909091,False,False,False,True,False,1,0.782407,0.217593,0.726851,complex
20104,notarize,['verb'],0,2,0.47712125472,0.333333333333,False,False,False,True,False,1,,,,complex
20124,disoblige,['verb'],0,1,0.301029995664,0.5,False,False,False,True,False,1,1.0,0.0,1.0,complex
20137,derogate,['verb'],0,2,0.47712125472,0.333333333333,False,False,False,True,False,0,0.333334,0.138888,0.208333,obscure
20163,enjoy,['verb'],0,2656,3.42439155441,0.000376364320662,False,False,False,True,False,0,0.455094,0.085778,0.353175,obscure
20219,descale,['verb'],0,4,0.698970004336,0.2,False,False,False,True,False,1,0.5,0.25,0.25,complex
20279,mispronounce,['verb'],0,6,0.845098040014,0.142857142857,False,False,False,True,False,1,0.860627,0.139373,0.752613,complex
20310,strangle,['verb'],0,206,2.31597034546,0.0048309178744,False,False,False,True,False,1,0.768868,0.123456,0.561648,monomorphemic
20329,depopulate,['verb'],0,10,1.04139268516,0.0909090909091,False,False,False,True,False,1,0.693878,0.240816,0.555102,complex
20366,underwrite,['verb'],0,25,1.41497334797,0.0384615384615,False,False,False,True,False,1,0.792073,0.106346,0.53368,complex
20388,categorize,['verb'],0,36,1.56820172407,0.027027027027,False,False,False,True,False,1,0.631788,0.220844,0.419326,complex
20399,bethink,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,1,0.899992,1e-05,0.299994,complex
20421,monopolize,['verb'],0,43,1.64345267649,0.0227272727273,False,False,False,True,False,1,0.712126,0.198164,0.544808,complex
20436,regulate,['verb'],0,161,2.20951501454,0.00617283950617,False,False,False,True,False,0,0.664625,0.238368,0.515642,obscure
20458,hypnotize,['verb'],0,107,2.03342375549,0.00925925925926,False,False,False,True,False,1,0.794994,0.098972,0.593157,complex
20479,flog,['verb'],0,41,1.6232492904,0.0238095238095,False,False,False,True,False,1,0.739136,0.182061,0.559771,monomorphemic
20512,hospitalize,['verb'],0,42,1.63346845558,0.0232558139535,False,False,False,True,False,1,0.891249,0.0,0.405693,complex
20515,falsify,['verb'],0,38,1.59106460703,0.025641025641,False,False,False,True,False,1,0.858209,0.141791,0.697762,complex
20564,protect,['verb'],0,1534,3.18610837981,0.000651465798046,False,False,False,True,False,1,0.872727,0.031818,0.580948,monomorphemic
20588,evince,['verb'],0,19,1.30102999566,0.05,False,False,False,True,False,0,0.911032,0.0,0.544484,may_include_a_root
20624,disjoint,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,1,0.611111,0.277778,0.388889,complex
20671,modulate,['verb'],0,31,1.50514997832,0.03125,False,False,False,True,False,0,0.726141,0.178423,0.506224,obscure
20693,befit,['verb'],0,35,1.55630250077,0.0277777777778,False,False,False,True,False,1,0.863907,0.0,0.6923,complex
20723,establish,['verb'],0,2227,3.3479151865,0.000448833034111,False,False,False,True,False,0,0.8278,0.118175,0.664463,may_include_a_root
20767,accommodate,['verb'],0,263,2.42160392687,0.00378787878788,False,False,False,True,False,0,0.99997,1e-05,0.958349,obscure
20801,humiliate,['verb'],0,199,2.30102999566,0.005,False,False,False,True,False,0,0.783044,0.122531,0.569025,obscure
20812,adore,['verb'],0,218,2.34044411484,0.00456621004566,False,False,False,True,False,1,0.665587,0.130569,0.533652,monomorphemic
20817,adorn,['verb'],0,75,1.88081359228,0.0131578947368,False,False,False,True,False,1,0.8518,0.043479,0.495869,monomorphemic
20831,retouch,['verb'],0,12,1.11394335231,0.0769230769231,False,False,False,True,False,1,0.637363,0.34066,0.406594,complex
20836,glamorize,['verb'],0,9,1.0,0.1,False,False,False,True,False,1,0.771929,0.166667,0.679824,complex
20862,withhold,['verb'],0,121,2.08635983067,0.00819672131148,False,False,False,True,False,1,0.853923,0.093446,0.555959,complex
20869,dispirit,['verb'],0,26,1.43136376416,0.037037037037,False,False,False,True,False,1,0.681009,0.205314,0.467026,complex
20880,recharge,['verb'],0,18,1.27875360095,0.0526315789474,False,False,False,True,False,1,0.654921,0.294046,0.550425,complex
20910,flyblow,['verb'],0,2,0.47712125472,0.333333333333,False,False,False,True,False,1,,,,complex
20972,concoct,['verb'],0,46,1.67209785794,0.0212765957447,False,False,False,True,False,1,0.763037,0.12275,0.485984,monomorphemic
20997,befuddle,['verb'],0,14,1.17609125906,0.0666666666667,False,False,False,True,False,1,0.751638,0.119415,0.531981,complex
21002,outsell,['verb'],0,11,1.07918124605,0.0833333333333,False,False,False,True,False,1,1.0,0.0,0.673366,complex
21076,rescind,['verb'],0,20,1.32221929473,0.047619047619,False,False,False,True,False,0,1.0,0.0,1.0,may_include_a_root
21135,brutalize,['verb'],0,14,1.17609125906,0.0666666666667,False,False,False,True,False,1,0.727027,0.216216,0.554054,complex
21143,feign,['verb'],0,68,1.83884909074,0.0144927536232,False,False,False,True,False,1,0.473709,0.279318,0.400525,monomorphemic
21188,require,['verb'],0,3391,3.53045584358,0.000294811320755,False,False,False,True,False,0,0.553961,0.052246,0.364753,may_include_a_root
21252,crimp,['verb'],0,18,1.27875360095,0.0526315789474,False,False,False,True,False,1,0.905897,1e-05,0.715709,monomorphemic
21275,westernize,['verb'],0,33,1.53147891704,0.0294117647059,False,False,False,True,False,1,0.695312,0.304688,0.640625,complex
21484,concuss,['verb'],0,6,0.845098040014,0.142857142857,False,False,False,True,False,1,0.668508,0.259669,0.558011,monomorphemic
21508,undervalue,['verb'],0,23,1.38021124171,0.0416666666667,False,False,False,True,False,1,0.81777,0.18223,0.661867,complex
21516,abrogate,['verb'],0,12,1.11394335231,0.0769230769231,False,False,False,True,False,0,0.868686,0.131313,0.713804,obscure
21527,condone,['verb'],0,68,1.83884909074,0.0144927536232,False,False,False,True,False,1,0.832853,0.095892,0.566056,monomorphemic
21529,vulgarize,['verb'],0,1,0.301029995664,0.5,False,False,False,True,False,1,0.830303,0.169697,0.745455,complex
21545,faze,['verb'],0,6,0.845098040014,0.142857142857,False,False,False,True,False,1,0.681716,0.151242,0.681716,monomorphemic
21611,assuage,['verb'],0,44,1.65321251378,0.0222222222222,False,False,False,True,False,1,0.866601,0.043408,0.58758,monomorphemic
21676,transfigure,['verb'],0,24,1.39794000867,0.04,False,False,False,True,False,1,0.707693,0.215384,0.584616,complex
21681,misinterpret,['verb'],0,34,1.54406804435,0.0285714285714,False,False,False,True,False,1,0.81026,0.134385,0.679828,complex
21727,urbanize,['verb'],0,20,1.32221929473,0.047619047619,False,False,False,True,False,1,0.653061,0.234694,0.591836,complex
21748,coerce,['verb'],0,30,1.49136169383,0.0322580645161,False,False,False,True,False,0,0.735087,0.078112,0.361978,may_include_a_root
21751,cultivate,['verb'],0,251,2.40140054078,0.00396825396825,False,False,False,True,False,0,0.691118,0.136057,0.449264,obscure
21760,emulate,['verb'],0,78,1.89762709129,0.0126582278481,False,False,False,True,False,0,0.569911,0.226242,0.501963,obscure
21765,disable,['verb'],0,20,1.32221929473,0.047619047619,False,False,False,True,False,1,0.778592,0.135407,0.589205,complex
21812,belittle,['verb'],0,47,1.68124123738,0.0208333333333,False,False,False,True,False,1,0.857914,0.142076,0.732233,complex
21829,formulate,['verb'],0,233,2.36921585741,0.0042735042735,False,False,False,True,False,1,0.775612,0.118088,0.46521,complex
21853,disinfect,['verb'],0,15,1.20411998266,0.0625,False,False,False,True,False,1,0.756719,0.133526,0.468997,complex
21857,generate,['verb'],0,662,2.8215135284,0.00150829562594,False,False,False,True,False,0,0.925582,1e-05,0.614215,obscure
21941,reckon,['verb'],0,394,2.59659709563,0.00253164556962,False,False,False,True,False,1,0.228518,0.103824,0.135239,monomorphemic
21975,aggravate,['verb'],0,77,1.89209460269,0.0128205128205,False,False,False,True,False,1,0.712127,0.198164,0.529723,complex
22071,dub,['verb'],0,58,1.77085201164,0.0169491525424,False,False,False,True,False,1,0.930314,0.0,0.505396,monomorphemic
22158,vindicate,['verb'],0,29,1.47712125472,0.0333333333333,False,False,False,True,False,0,0.660707,0.099694,0.508045,obscure
22180,embroil,['verb'],0,28,1.4623979979,0.0344827586207,False,False,False,True,False,1,0.535921,0.0,0.121374,complex
22193,debrief,['verb'],0,3,0.602059991328,0.25,False,False,False,True,False,1,0.726368,0.223881,0.437811,complex
22259,mystify,['verb'],0,53,1.73239375982,0.0185185185185,False,False,False,True,False,1,0.777851,0.127927,0.530558,complex
22279,suffuse,['verb'],0,26,1.43136376416,0.037037037037,False,False,False,True,False,0,0.805077,1e-05,0.324856,may_include_a_root
22283,disenchant,['verb'],0,16,1.23044892138,0.0588235294118,False,False,False,True,False,1,0.399644,0.112114,0.124773,complex
22345,redistribute,['verb'],0,52,1.7242758696,0.0188679245283,False,False,False,True,False,1,1.0,0.0,0.690864,complex
22406,redo,['verb'],0,12,1.11394335231,0.0769230769231,False,False,False,True,False,1,0.866553,0.133448,0.691511,complex
22462,memorize,['verb'],0,63,1.80617997398,0.015625,False,False,False,True,False,1,0.407314,0.196282,0.334341,complex
22645,deprave,['verb'],0,41,1.6232492904,0.0238095238095,False,False,False,True,False,0,0.28,0.653334,0.28,obscure
22657,discourage,['verb'],0,308,2.48995847942,0.00323624595469,False,False,False,True,False,1,,,,complex
22718,expel,['verb'],0,193,2.28780172993,0.00515463917526,False,False,False,True,False,0,0.832145,0.02714,0.425986,may_include_a_root
22720,expunge,['verb'],0,10,1.04139268516,0.0909090909091,False,False,False,True,False,0,0.73125,0.157023,0.34356,may_include_a_root
22725,retool,['verb'],0,10,1.04139268516,0.0909090909091,False,False,False,True,False,1,0.440786,0.314135,0.422685,complex
22761,coddle,['verb'],0,18,1.27875360095,0.0526315789474,False,False,False,True,False,1,0.776344,0.223656,0.658064,monomorphemic
22829,perpetrate,['verb'],0,38,1.59106460703,0.025641025641,False,False,False,True,False,0,0.616764,0.073021,0.314959,obscure
22855,enact,['verb'],0,89,1.95424250944,0.0111111111111,False,False,False,True,False,1,0.793385,0.116522,0.574302,complex
22935,outdate,['verb'],0,1,0.301029995664,0.5,False,False,False,True,False,1,,,,complex
22936,negate,['verb'],0,35,1.55630250077,0.0277777777778,False,False,False,True,False,0,1.0,0.0,0.802224,obscure
22982,immobilize,['verb'],0,34,1.54406804435,0.0285714285714,False,False,False,True,False,2,0.729813,0.15528,0.518633,complex
23030,outwit,['verb'],0,44,1.65321251378,0.0222222222222,False,False,False,True,False,1,0.844311,0.077844,0.64014,complex
23039,befoul,['verb'],0,9,1.0,0.1,False,False,False,True,False,1,0.8,0.175,0.525,complex
23045,disturb,['verb'],0,779,2.89209460269,0.00128205128205,False,False,False,True,False,0,0.91132,0.04434,0.658999,obscure
23082,freeze-dry,['verb'],0,6,0.845098040014,0.142857142857,False,False,False,True,False,1,,,,complex
23090,deodorize,['verb'],0,7,0.903089986992,0.125,False,False,False,True,False,1,0.548387,0.451613,0.483871,complex
23127,pursue,['verb'],0,786,2.89597473236,0.0012706480305,False,False,False,True,False,1,0.723486,0.125688,0.482216,monomorphemic
23218,exhume,['verb'],0,14,1.17609125906,0.0666666666667,False,False,False,True,False,0,0.746988,0.154905,0.531841,may_include_a_root
23250,symbolize,['verb'],0,148,2.17318626841,0.00671140939597,False,False,False,True,False,1,0.689925,0.198342,0.53572,complex
23287,supersede,['verb'],0,60,1.78532983501,0.016393442623,False,False,False,True,False,0,0.799773,0.119056,0.53621,obscure
23340,subsidize,['verb'],0,212,2.32837960344,0.00469483568075,False,False,False,True,False,1,1.0,0.0,0.771118,complex
23378,pre-empt,['verb'],0,26,1.43136376416,0.037037037037,False,False,False,True,False,0,1.0,0.0,0.73898,obscure
23380,denounce,['verb'],0,205,2.31386722037,0.00485436893204,False,False,False,True,False,0,0.878926,0.045403,0.512932,obscure
23398,hasten,['verb'],0,156,2.19589965241,0.00636942675159,False,False,False,True,False,1,0.605076,0.128229,0.442085,complex
23488,elicit,['verb'],0,75,1.88081359228,0.0131578947368,False,False,False,True,False,0,0.938731,0.0,0.555901,obscure
23636,misinform,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,1,0.859652,0.140348,0.642092,complex
23649,suborn,['verb'],0,2,0.47712125472,0.333333333333,False,False,False,True,False,0,0.5,0.125,0.43,obscure
23659,canonize,['verb'],0,11,1.07918124605,0.0833333333333,False,False,False,True,False,1,0.860328,0.094483,0.506455,complex
23663,desecrate,['verb'],0,23,1.38021124171,0.0416666666667,False,False,False,True,False,1,1.0,0.0,0.775252,complex
23870,horrify,['verb'],0,244,2.38916608436,0.00408163265306,False,False,False,True,False,1,0.802818,0.04344,0.525044,complex
23872,bulldoze,['verb'],0,25,1.41497334797,0.0384615384615,False,False,False,True,False,1,0.765845,0.132042,0.56338,complex
23880,exonerate,['verb'],0,23,1.38021124171,0.0416666666667,False,False,False,True,False,0,0.833334,0.0,0.502689,obscure
23896,deprecate,['verb'],0,16,1.23044892138,0.0588235294118,False,False,False,True,False,0,0.668033,0.331967,0.586066,obscure
23937,dumbfound,['verb'],0,16,1.23044892138,0.0588235294118,False,False,False,True,False,1,0.792879,0.116622,0.567101,complex
23958,unloose,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,1,0.776923,0.223077,0.703846,complex
23984,cite,['verb'],0,192,2.28555730901,0.00518134715026,False,False,False,True,False,1,0.632252,0.074199,0.397651,monomorphemic
24037,energize,['verb'],0,11,1.07918124605,0.0833333333333,False,False,False,True,False,1,0.778098,0.143371,0.632565,complex
24070,debunk,['verb'],0,4,0.698970004336,0.2,False,False,False,True,False,1,0.794354,0.141129,0.69758,complex
24094,uncover,['verb'],0,122,2.08990511144,0.00813008130081,False,False,False,True,False,1,1.0,0.0,0.721059,complex
