,target,Categories,Nfreq,Vfreq,logfreq,NVratio,Ncount,Nmass,Vditrans,Vtrans,Vintrans,Nmorph,NPrel,Nonerel,NPOnlyrel,MorphStatus
17514,payload,['noun'],18,0,1.27875360095,19.0,True,False,False,False,False,2,,,,complex
17516,speck,['noun'],80,0,1.90848501888,81.0,True,False,False,False,False,1,,,,monomorphemic
17520,hydrant,['noun'],13,0,1.14612803568,14.0,True,False,False,False,False,0,,,,obscure
17524,interlude,['noun'],52,0,1.7242758696,53.0,True,False,False,False,False,0,,,,obscure
17529,soothsayer,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,0,,,,obscure
17530,inferno,['noun'],38,0,1.59106460703,39.0,True,False,False,False,False,1,,,,monomorphemic
17537,villager,['noun'],179,0,2.2552725051,180.0,True,False,False,False,False,1,,,,complex
17541,stocking,['noun'],208,0,2.32014628611,209.0,True,False,False,False,False,0,,,,obscure
17542,cuirass,['noun'],7,0,0.903089986992,8.0,True,False,False,False,False,1,,,,monomorphemic
17544,chef,['noun'],60,0,1.78532983501,61.0,True,False,False,False,False,1,,,,monomorphemic
17545,bondholder,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,2,,,,complex
17556,bidder,['noun'],29,0,1.47712125472,30.0,True,False,False,False,False,1,,,,complex
17562,chimneypiece,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
17566,seamstress,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
17569,alibi,['noun'],70,0,1.85125834872,71.0,True,False,False,False,False,1,,,,monomorphemic
17571,subaltern,['noun'],12,0,1.11394335231,13.0,True,False,False,False,False,0,,,,obscure
17572,niece,['noun'],95,0,1.98227123304,96.0,True,False,False,False,False,1,,,,monomorphemic
17597,canonization,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
17598,bookmaker,['noun'],37,0,1.57978359662,38.0,True,False,False,False,False,1,,,,complex
17599,greaser,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
17606,visitor,['noun'],1093,0,3.039017322,1094.0,True,False,False,False,False,1,,,,complex
17612,sundial,['noun'],13,0,1.14612803568,14.0,True,False,False,False,False,1,,,,complex
17619,adze,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,monomorphemic
17620,tyke,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,monomorphemic
17621,sea-shell,['noun'],7,0,0.903089986992,8.0,True,False,False,False,False,1,,,,complex
17625,folder,['noun'],92,0,1.96848294855,93.0,True,False,False,False,False,1,,,,complex
17626,chamberlain,['noun'],85,0,1.93449845124,86.0,True,False,False,False,False,0,,,,obscure
17628,edict,['noun'],36,0,1.56820172407,37.0,True,False,False,False,False,1,,,,monomorphemic
17646,stinger,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
17652,hydrocarbon,['noun'],21,0,1.34242268082,22.0,True,False,False,False,False,1,,,,complex
17656,half-wit,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,1,,,,complex
17657,duff,['noun'],25,0,1.41497334797,26.0,True,False,False,False,False,1,,,,monomorphemic
17661,causeway,['noun'],46,0,1.67209785794,47.0,True,False,False,False,False,0,,,,obscure
17662,prince,['noun'],696,0,2.8432327781,697.0,True,False,False,False,False,1,,,,monomorphemic
17664,orgy,['noun'],65,0,1.81954393554,66.0,True,False,False,False,False,0,,,,may_include_a_root
17691,typist,['noun'],68,0,1.83884909074,69.0,True,False,False,False,False,1,,,,complex
17692,gunroom,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,2,,,,complex
17714,chaffinch,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
17715,occupier,['noun'],50,0,1.7075701761,51.0,True,False,False,False,False,1,,,,complex
17721,Yank,['noun'],18,0,1.27875360095,19.0,True,False,False,False,False,1,,,,complex
17725,tank,['noun'],703,0,2.84757265914,704.0,True,False,False,False,False,1,,,,monomorphemic
17727,oboist,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
17730,neap,['noun'],7,0,0.903089986992,8.0,True,False,False,False,False,1,,,,monomorphemic
17731,lizard,['noun'],79,0,1.90308998699,80.0,True,False,False,False,False,0,,,,may_include_a_root
17734,motorist,['noun'],114,0,2.06069784035,115.0,True,False,False,False,False,2,,,,complex
17735,thank-offering,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
17753,pathfinder,['noun'],24,0,1.39794000867,25.0,True,False,False,False,False,2,,,,complex
17755,plimsoll,['noun'],12,0,1.11394335231,13.0,True,False,False,False,False,1,,,,monomorphemic
17758,undergarment,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
17761,waterworks,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,1,,,,complex
17769,waterfall,['noun'],137,0,2.1398790864,138.0,True,False,False,False,False,2,,,,complex
17772,grapnel,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,monomorphemic
17779,chronometer,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
17780,tombstone,['noun'],52,0,1.7242758696,53.0,True,False,False,False,False,1,,,,complex
17788,cloverleaf,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
17795,stick-up,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,zero_derivation
17798,diarist,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
17800,sunflower,['noun'],31,0,1.50514997832,32.0,True,False,False,False,False,1,,,,complex
17809,gold-rush,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
17810,nightjar,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
17824,banshee,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,monomorphemic
17834,tripper,['noun'],49,0,1.69897000434,50.0,True,False,False,False,False,1,,,,complex
17835,holdup,['noun'],19,0,1.30102999566,20.0,True,False,False,False,False,1,,,,zero_derivation
17839,dressing-table,['noun'],59,0,1.77815125038,60.0,True,False,False,False,False,1,,,,complex
17847,tracker,['noun'],13,0,1.14612803568,14.0,True,False,False,False,False,1,,,,complex
17848,bra,['noun'],106,0,2.02938377769,107.0,True,False,False,False,False,1,,,,complex
17849,seed-pearl,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
17851,Freemason,['noun'],9,0,1.0,10.0,True,False,False,False,False,1,,,,complex
17852,millilitre,['noun'],11,0,1.07918124605,12.0,True,False,False,False,False,1,,,,complex
17853,burg,['noun'],11,0,1.07918124605,12.0,True,False,False,False,False,1,,,,monomorphemic
17858,jester,['noun'],12,0,1.11394335231,13.0,True,False,False,False,False,1,,,,complex
17859,cottontail,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
17865,headstone,['noun'],21,0,1.34242268082,22.0,True,False,False,False,False,1,,,,complex
17866,presentiment,['noun'],7,0,0.903089986992,8.0,True,False,False,False,False,1,,,,complex
17874,necropolis,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,0,,,,may_include_a_root
17875,craftsman,['noun'],131,0,2.12057393121,132.0,True,False,False,False,False,1,,,,complex
17878,sweater,['noun'],266,0,2.42651126136,267.0,True,False,False,False,False,1,,,,complex
17886,tract,['noun'],113,0,2.05690485134,114.0,True,False,False,False,False,1,,,,monomorphemic
17890,crab-apple,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
17903,arete,['noun'],23,0,1.38021124171,24.0,True,False,False,False,False,0,,,,undetermined
17913,arbour,['noun'],24,0,1.39794000867,25.0,True,False,False,False,False,0,,,,may_include_a_root
17917,dogmatist,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
17918,fort,['noun'],453,0,2.65705585286,454.0,True,False,False,False,False,1,,,,monomorphemic
17920,pavilion,['noun'],84,0,1.92941892571,85.0,True,False,False,False,False,0,,,,obscure
17927,foul-up,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,zero_derivation
17931,daddy,['noun'],347,0,2.54157924395,348.0,True,False,False,False,False,1,,,,complex
17935,sarcophagus,['noun'],23,0,1.38021124171,24.0,True,False,False,False,False,0,,,,may_include_a_root
17938,disciplinarian,['noun'],15,0,1.20411998266,16.0,True,False,False,False,False,1,,,,complex
17942,wingspread,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
17945,bustard,['noun'],23,0,1.38021124171,24.0,True,False,False,False,False,0,,,,may_include_a_root
17955,haycock,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,1,,,,complex
17958,exporter,['noun'],62,0,1.79934054945,63.0,True,False,False,False,False,1,,,,complex
17966,publican,['noun'],26,0,1.43136376416,27.0,True,False,False,False,False,1,,,,complex
17967,Gurkha,['noun'],14,0,1.17609125906,15.0,True,False,False,False,False,1,,,,monomorphemic
17978,side-glance,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
17984,skit,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,monomorphemic
18014,pathologist,['noun'],11,0,1.07918124605,12.0,True,False,False,False,False,1,,,,complex
18015,dinghy,['noun'],51,0,1.71600334363,52.0,True,False,False,False,False,0,,,,may_include_a_root
18017,veranda,['noun'],165,0,2.22010808804,166.0,True,False,False,False,False,1,,,,monomorphemic
18025,magnet,['noun'],52,0,1.7242758696,53.0,True,False,False,False,False,1,,,,monomorphemic
18044,template,['noun'],21,0,1.34242268082,22.0,True,False,False,False,False,0,,,,obscure
18046,hosier,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
18051,briquette,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
18052,lash-up,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
18053,weir,['noun'],26,0,1.43136376416,27.0,True,False,False,False,False,1,,,,monomorphemic
18054,handmaiden,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
18059,bonbon,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,0,,,,undetermined
18064,cyst,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,monomorphemic
18065,seawall,['noun'],7,0,0.903089986992,8.0,True,False,False,False,False,1,,,,complex
18077,raider,['noun'],52,0,1.7242758696,53.0,True,False,False,False,False,1,,,,complex
18080,insider,['noun'],30,0,1.49136169383,31.0,True,False,False,False,False,1,,,,complex
18082,lungfish,['noun'],14,0,1.17609125906,15.0,True,False,False,False,False,1,,,,complex
18091,curriculum,['noun'],225,0,2.35410843915,226.0,True,False,False,False,False,0,,,,may_include_a_root
18103,wallet,['noun'],137,0,2.1398790864,138.0,True,False,False,False,False,1,,,,monomorphemic
18111,plaza,['noun'],65,0,1.81954393554,66.0,True,False,False,False,False,0,,,,undetermined
18136,pathway,['noun'],50,0,1.7075701761,51.0,True,False,False,False,False,1,,,,complex
18137,redcurrant,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
18138,pint,['noun'],268,0,2.42975228,269.0,True,False,False,False,False,1,,,,monomorphemic
18140,designer,['noun'],419,0,2.6232492904,420.0,True,False,False,False,False,1,,,,complex
18141,exigency,['noun'],18,0,1.27875360095,19.0,True,False,False,False,False,1,,,,complex
18149,grot,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,monomorphemic
18165,tawse,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,monomorphemic
18171,rabbi,['noun'],123,0,2.09342168516,124.0,True,False,False,False,False,0,,,,undetermined
18177,arabesque,['noun'],13,0,1.14612803568,14.0,True,False,False,False,False,1,,,,complex
18178,pointer,['noun'],56,0,1.75587485567,57.0,True,False,False,False,False,1,,,,complex
18180,smoothie,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,1,,,,complex
18190,killer,['noun'],270,0,2.43296929087,271.0,True,False,False,False,False,1,,,,complex
18192,timepiece,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
18199,peasant,['noun'],629,0,2.79934054945,630.0,True,False,False,False,False,1,,,,monomorphemic
18202,gladiolus,['noun'],12,0,1.11394335231,13.0,True,False,False,False,False,0,,,,may_include_a_root
18204,bookshop,['noun'],104,0,2.02118929907,105.0,True,False,False,False,False,1,,,,complex
18218,aqualung,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
18224,monster,['noun'],377,0,2.57749179984,378.0,True,False,False,False,False,0,,,,may_include_a_root
18246,blacksmith,['noun'],48,0,1.69019608003,49.0,True,False,False,False,False,1,,,,complex
18249,dwelling,['noun'],323,0,2.51054501021,324.0,True,False,False,False,False,1,,,,zero_derivation
18256,cuticle,['noun'],7,0,0.903089986992,8.0,True,False,False,False,False,1,,,,monomorphemic
18264,autocrat,['noun'],17,0,1.2552725051,18.0,True,False,False,False,False,1,,,,complex
18268,plaint,['noun'],9,0,1.0,10.0,True,False,False,False,False,1,,,,monomorphemic
18271,Weltanschauung,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,0,,,,undetermined
18276,cosmonaut,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,0,,,,may_include_a_root
18292,tractor,['noun'],191,0,2.2833012287,192.0,True,False,False,False,False,0,,,,obscure
18294,dollop,['noun'],16,0,1.23044892138,17.0,True,False,False,False,False,1,,,,monomorphemic
18298,flyswatter,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,2,,,,complex
18308,crepitation,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
18316,pail,['noun'],63,0,1.80617997398,64.0,True,False,False,False,False,1,,,,monomorphemic
18317,caseworker,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,2,,,,complex
18318,time-sheet,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
18328,gyro,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
18329,napkin,['noun'],124,0,2.09691001301,125.0,True,False,False,False,False,1,,,,monomorphemic
18330,filly,['noun'],27,0,1.44715803134,28.0,True,False,False,False,False,0,,,,obscure
18335,corrie,['noun'],92,0,1.96848294855,93.0,True,False,False,False,False,0,,,,may_include_a_root
18339,curler,['noun'],15,0,1.20411998266,16.0,True,False,False,False,False,1,,,,complex
18341,delta,['noun'],93,0,1.9731278536,94.0,True,False,False,False,False,1,,,,monomorphemic
18342,curlew,['noun'],13,0,1.14612803568,14.0,True,False,False,False,False,1,,,,monomorphemic
18347,tiddler,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,0,,,,may_include_a_root
18358,polymath,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,0,,,,obscure
18361,windbag,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
18362,midriff,['noun'],13,0,1.14612803568,14.0,True,False,False,False,False,1,,,,complex
18377,kernel,['noun'],34,0,1.54406804435,35.0,True,False,False,False,False,1,,,,monomorphemic
18378,stag,['noun'],99,0,2.0,100.0,True,False,False,False,False,1,,,,monomorphemic
18387,doings,['noun'],48,0,1.69019608003,49.0,True,False,False,False,False,1,,,,complex
18388,calendar,['noun'],151,0,2.18184358794,152.0,True,False,False,False,False,1,,,,monomorphemic
18390,puma,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,monomorphemic
18392,snorter,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
18398,tux,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,1,,,,complex
18399,turn-on,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,zero_derivation
18400,foreword,['noun'],22,0,1.36172783602,23.0,True,False,False,False,False,1,,,,complex
18404,tun,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,1,,,,monomorphemic
18406,tub,['noun'],167,0,2.22530928173,168.0,True,False,False,False,False,1,,,,monomorphemic
18413,stinker,['noun'],10,0,1.04139268516,11.0,True,False,False,False,False,1,,,,complex
18428,scherzo,['noun'],17,0,1.2552725051,18.0,True,False,False,False,False,1,,,,monomorphemic
18438,ballet-dancer,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
18446,rancher,['noun'],30,0,1.49136169383,31.0,True,False,False,False,False,1,,,,complex
18451,graveyard,['noun'],79,0,1.90308998699,80.0,True,False,False,False,False,1,,,,complex
18453,codpiece,['noun'],7,0,0.903089986992,8.0,True,False,False,False,False,1,,,,complex
18454,cynosure,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,0,,,,obscure
18459,overdose,['noun'],28,0,1.4623979979,29.0,True,False,False,False,False,1,,,,complex
18460,odyssey,['noun'],40,0,1.61278385672,41.0,True,False,False,False,False,0,,,,may_include_a_root
18464,codicil,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,monomorphemic
18465,guinea-fowl,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
18471,margin,['noun'],261,0,2.41830129132,262.0,True,False,False,False,False,1,,,,monomorphemic
18472,trader,['noun'],131,0,2.12057393121,132.0,True,False,False,False,False,1,,,,complex
18477,shoulder-strap,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
18480,baths,['noun'],92,0,1.96848294855,93.0,True,False,False,False,False,1,,,,zero_derivation
18482,receptacle,['noun'],33,0,1.53147891704,34.0,True,False,False,False,False,0,,,,obscure
18491,ethnologist,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,1,,,,complex
18498,jackboot,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,1,,,,complex
18499,scientist,['noun'],1104,0,3.04336227802,1105.0,True,False,False,False,False,1,,,,complex
18500,pedagogue,['noun'],9,0,1.0,10.0,True,False,False,False,False,0,,,,may_include_a_root
18527,fag-end,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
18531,dipper,['noun'],15,0,1.20411998266,16.0,True,False,False,False,False,1,,,,complex
18542,alms-house,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
18559,chamber,['noun'],834,0,2.92168647548,835.0,True,False,False,False,False,0,,,,may_include_a_root
18570,doll,['noun'],447,0,2.651278014,448.0,True,False,False,False,False,1,,,,monomorphemic
18576,dolt,['noun'],11,0,1.07918124605,12.0,True,False,False,False,False,1,,,,monomorphemic
18584,songstress,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
18587,reticule,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,0,,,,obscure
18589,crouton,['noun'],10,0,1.04139268516,11.0,True,False,False,False,False,0,,,,undetermined
18592,broker,['noun'],114,0,2.06069784035,115.0,True,False,False,False,False,0,,,,obscure
18605,island,['noun'],1632,0,3.21298618474,1633.0,True,False,False,False,False,0,,,,obscure
18607,smattering,['noun'],18,0,1.27875360095,19.0,True,False,False,False,False,0,,,,obscure
18608,home-farm,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
18610,knave,['noun'],15,0,1.20411998266,16.0,True,False,False,False,False,1,,,,monomorphemic
18617,millipede,['noun'],15,0,1.20411998266,16.0,True,False,False,False,False,0,,,,may_include_a_root
18627,dauber,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
18629,tycoon,['noun'],67,0,1.83250891271,68.0,True,False,False,False,False,1,,,,monomorphemic
18633,buggy,['noun'],23,0,1.38021124171,24.0,True,False,False,False,False,0,,,,obscure
18638,apotheosis,['noun'],24,0,1.39794000867,25.0,True,False,False,False,False,0,,,,may_include_a_root
18650,suitcase,['noun'],334,0,2.52504480704,335.0,True,False,False,False,False,1,,,,complex
18662,girlfriend,['noun'],70,0,1.85125834872,71.0,True,False,False,False,False,1,,,,complex
18663,lifetime,['noun'],420,0,2.62428209584,421.0,True,False,False,False,False,1,,,,complex
18668,arrowhead,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
18681,rowanberry,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
18683,lapel,['noun'],83,0,1.92427928606,84.0,True,False,False,False,False,1,,,,monomorphemic
18684,tea-tray,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,1,,,,complex
18688,vertex,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,monomorphemic
18690,zip-fastener,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
18716,liar,['noun'],156,0,2.19589965241,157.0,True,False,False,False,False,1,,,,complex
18717,dining-table,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
18734,bevy,['noun'],39,0,1.60205999133,40.0,True,False,False,False,False,0,,,,obscure
18736,hailstone,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
18743,eremite,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,0,,,,obscure
18745,bottleneck,['noun'],19,0,1.30102999566,20.0,True,False,False,False,False,1,,,,complex
18746,capillary,['noun'],31,0,1.50514997832,32.0,True,False,False,False,False,0,,,,obscure
18747,tannery,['noun'],9,0,1.0,10.0,True,False,False,False,False,1,,,,complex
18756,gang,['noun'],433,0,2.63748972951,434.0,True,False,False,False,False,1,,,,monomorphemic
18757,pterodactyl,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,0,,,,may_include_a_root
18758,yearling,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
18761,knitter,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
18762,moneybox,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
18765,lawyer,['noun'],906,0,2.95760728706,907.0,True,False,False,False,False,1,,,,complex
18776,bedfellow,['noun'],17,0,1.2552725051,18.0,True,False,False,False,False,1,,,,complex
18783,sophist,['noun'],28,0,1.4623979979,29.0,True,False,False,False,False,1,,,,complex
18784,vale,['noun'],65,0,1.81954393554,66.0,True,False,False,False,False,1,,,,monomorphemic
18785,surfer,['noun'],14,0,1.17609125906,15.0,True,False,False,False,False,1,,,,complex
18795,tortoise,['noun'],101,0,2.00860017176,102.0,True,False,False,False,False,1,,,,monomorphemic
18796,ichneumon,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,monomorphemic
18797,airport,['noun'],1069,0,3.02938377769,1070.0,True,False,False,False,False,1,,,,complex
18805,quotient,['noun'],17,0,1.2552725051,18.0,True,False,False,False,False,0,,,,obscure
18809,barker,['noun'],67,0,1.83250891271,68.0,True,False,False,False,False,1,,,,complex
18811,anthill,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
18812,sadist,['noun'],26,0,1.43136376416,27.0,True,False,False,False,False,1,,,,complex
18814,fastening,['noun'],15,0,1.20411998266,16.0,True,False,False,False,False,1,,,,zero_derivation
18817,butterfingers,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
18821,libertine,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,1,,,,complex
18824,lassie,['noun'],19,0,1.30102999566,20.0,True,False,False,False,False,1,,,,complex
18830,nimbus,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,1,,,,monomorphemic
18835,town,['noun'],4005,0,3.60271094496,4006.0,True,False,False,False,False,1,,,,monomorphemic
18837,sprit,['noun'],12,0,1.11394335231,13.0,True,False,False,False,False,1,,,,monomorphemic
18841,den,['noun'],179,0,2.2552725051,180.0,True,False,False,False,False,1,,,,monomorphemic
18842,deb,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,monomorphemic
18843,aspirant,['noun'],16,0,1.23044892138,17.0,True,False,False,False,False,1,,,,complex
18846,purchaser,['noun'],49,0,1.69897000434,50.0,True,False,False,False,False,1,,,,complex
18866,whopper,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
18870,soutane,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,monomorphemic
18875,sleeping-bag,['noun'],20,0,1.32221929473,21.0,True,False,False,False,False,1,,,,complex
18876,faculty,['noun'],549,0,2.74036268949,550.0,True,False,False,False,False,0,,,,obscure
18880,usurper,['noun'],11,0,1.07918124605,12.0,True,False,False,False,False,1,,,,complex
18895,setback,['noun'],111,0,2.04921802267,112.0,True,False,False,False,False,1,,,,zero_derivation
18902,A-bomb,['noun'],12,0,1.11394335231,13.0,True,False,False,False,False,2,,,,complex
18907,cover-up,['noun'],31,0,1.50514997832,32.0,True,False,False,False,False,1,,,,zero_derivation
18910,dolly,['noun'],242,0,2.3856062736,243.0,True,False,False,False,False,1,,,,complex
18913,lath,['noun'],9,0,1.0,10.0,True,False,False,False,False,1,,,,monomorphemic
18927,greengrocer,['noun'],24,0,1.39794000867,25.0,True,False,False,False,False,1,,,,complex
18934,haversack,['noun'],15,0,1.20411998266,16.0,True,False,False,False,False,1,,,,complex
18937,beret,['noun'],43,0,1.64345267649,44.0,True,False,False,False,False,1,,,,monomorphemic
18938,Hogmanay,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,monomorphemic
18948,coauthor,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
18953,sourpuss,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
18954,cockleshell,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,1,,,,complex
18955,bistro,['noun'],18,0,1.27875360095,19.0,True,False,False,False,False,1,,,,monomorphemic
18967,eventuality,['noun'],25,0,1.41497334797,26.0,True,False,False,False,False,1,,,,complex
18974,corkscrew,['noun'],24,0,1.39794000867,25.0,True,False,False,False,False,1,,,,complex
18977,coulter,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,0,,,,obscure
18978,drawing-room,['noun'],150,0,2.17897694729,151.0,True,False,False,False,False,1,,,,complex
18982,elevator,['noun'],172,0,2.23804610313,173.0,True,False,False,False,False,1,,,,complex
18983,campground,['noun'],16,0,1.23044892138,17.0,True,False,False,False,False,1,,,,complex
18990,pommy,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,0,,,,may_include_a_root
18996,mama,['noun'],174,0,2.24303804869,175.0,True,False,False,False,False,1,,,,monomorphemic
18997,compartment,['noun'],186,0,2.27184160654,187.0,True,False,False,False,False,0,,,,obscure
19000,darkroom,['noun'],18,0,1.27875360095,19.0,True,False,False,False,False,1,,,,complex
19004,selector,['noun'],57,0,1.76342799356,58.0,True,False,False,False,False,1,,,,complex
19014,colander,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,0,,,,may_include_a_root
19021,actuary,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,0,,,,obscure
19025,pedometer,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,0,,,,obscure
19027,intestine,['noun'],83,0,1.92427928606,84.0,True,False,False,False,False,0,,,,may_include_a_root
19030,rower,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
19034,Chicano,['noun'],16,0,1.23044892138,17.0,True,False,False,False,False,0,,,,undetermined
19038,hecatomb,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,0,,,,may_include_a_root
19048,highflyer,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
19061,pennant,['noun'],19,0,1.30102999566,20.0,True,False,False,False,False,1,,,,monomorphemic
19064,halfback,['noun'],11,0,1.07918124605,12.0,True,False,False,False,False,1,,,,complex
19065,lifeguard,['noun'],7,0,0.903089986992,8.0,True,False,False,False,False,1,,,,complex
19071,hillside,['noun'],155,0,2.19312459835,156.0,True,False,False,False,False,1,,,,complex
19076,yachtswoman,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
